,Date,Open,High,Low,Close,Adj Close,Volume
1927,2018-08-29,20.684668,20.790001,20.246,20.334,20.334,111711000
1928,2018-08-30,20.150667,20.306667,19.848,20.209999,20.209999,108250500
1929,2018-08-31,20.133333,20.354,19.906668,20.110666,20.110666,80626500
1930,2018-09-04,19.796,19.879333,19.200001,19.263332,19.263332,125257500
1931,2018-09-05,19.003332,19.118668,18.478666,18.716,18.716,115812000
1932,2018-09-06,18.986668,19.411333,18.591999,18.73,18.73,112212000
1933,2018-09-07,17.34,17.889999,16.816668,17.549334,17.549334,337378500
1934,2018-09-10,18.217333,19.068666,18.066668,19.033333,19.033333,214252500
1935,2018-09-11,18.631332,18.799999,18.236668,18.629333,18.629333,137550000
1936,2018-09-12,18.762667,19.5,18.576668,19.369333,19.369333,150231000
1937,2018-09-13,19.201332,19.666668,19.011999,19.297333,19.297333,95104500
1938,2018-09-14,19.250668,19.822001,19.101334,19.68,19.68,101484000
1939,2018-09-17,19.336,20.058001,19.208668,19.656,19.656,103314000
1940,2018-09-18,19.779333,20.176001,18.366667,18.997334,18.997334,248212500
1941,2018-09-19,18.700666,20.0,18.700001,19.934668,19.934668,124423500
1942,2018-09-20,20.237333,20.398666,19.555332,19.888666,19.888666,110241000
1943,2018-09-21,19.846666,20.038668,19.691334,19.940001,19.940001,75757500
1944,2018-09-24,19.898666,20.200001,19.572001,19.978666,19.978666,72645000
1945,2018-09-25,20.0,20.306667,19.766666,20.066,20.066,67225500
1946,2018-09-26,20.127333,20.926001,20.073999,20.638666,20.638666,117648000
1947,2018-09-27,20.860001,20.997334,20.460667,20.501333,20.501333,127636500
1948,2018-09-28,18.017332,18.533333,17.370667,17.651333,17.651333,504745500
1949,2018-10-01,20.384666,20.762667,20.07,20.713333,20.713333,326664000
1950,2018-10-02,20.93,21.122667,19.943333,20.068001,20.068001,176152500
1951,2018-10-03,20.222,20.306667,19.438,19.653334,19.653334,119925000
1952,2018-10-04,19.596666,19.6,18.511333,18.788668,18.788668,147213000
1953,2018-10-05,18.309999,18.325333,17.333332,17.463333,17.463333,269167500
1954,2018-10-08,17.634666,17.850668,16.6,16.704,16.704,202090500
1955,2018-10-09,17.016666,17.784666,16.886667,17.52,17.52,180909000
1956,2018-10-10,17.640667,17.700666,16.518,17.125334,17.125334,192229500
1957,2018-10-11,17.168667,17.483334,16.601999,16.815332,16.815332,122515500
1958,2018-10-12,17.4,17.466,16.800667,17.252001,17.252001,108021000
1959,2018-10-15,17.270666,17.552,16.969334,17.306,17.306,93000000
1960,2018-10-16,17.713333,18.492001,17.482668,18.439333,18.439333,142896000
1961,2018-10-17,18.826668,18.846666,17.719999,18.118668,18.118668,129832500
1962,2018-10-18,17.952667,18.066668,17.533333,17.594,17.594,81318000
1963,2018-10-19,17.826,17.977333,16.9,17.333332,17.333332,140632500
1964,2018-10-22,17.378668,17.457333,16.839333,17.396667,17.396667,84004500
1965,2018-10-23,17.591333,19.862,17.473333,19.609333,19.609333,285417000
1966,2018-10-24,20.07,20.296,19.048668,19.233334,19.233334,300874500
1967,2018-10-25,21.148001,21.4,20.067333,20.990667,20.990667,312610500
1968,2018-10-26,20.549999,22.66,20.443333,22.059999,22.059999,411382500
1969,2018-10-29,22.497999,23.143999,21.766666,22.323334,22.323334,217290000
1970,2018-10-30,21.892668,22.526667,21.483999,21.993334,21.993334,136900500
1971,2018-10-31,22.169333,22.799999,21.940001,22.488001,22.488001,114364500
1972,2018-11-01,22.550667,23.189333,22.315332,22.952,22.952,120001500
1973,2018-11-02,22.916,23.280001,22.727333,23.094,23.094,117120000
1974,2018-11-05,22.700001,22.930668,22.009333,22.76,22.76,117465000
1975,2018-11-06,22.604668,23.253332,22.406,22.737333,22.737333,101443500
1976,2018-11-07,22.889334,23.412001,22.719999,23.210667,23.210667,110617500
1977,2018-11-08,23.233334,23.838667,23.229334,23.426666,23.426666,106360500
1978,2018-11-09,23.266666,23.6,23.015333,23.367332,23.367332,76482000
1979,2018-11-12,23.224667,23.318666,22.022667,22.085333,22.085333,104122500
1980,2018-11-13,22.210667,22.98,22.146667,22.582001,22.582001,81729000
1981,2018-11-14,22.846666,23.140667,22.476667,22.933332,22.933332,75604500
1982,2018-11-15,22.822001,23.238667,22.602667,23.229334,23.229334,69385500
1983,2018-11-16,23.012667,23.713333,23.007999,23.620667,23.620667,108093000
1984,2018-11-19,23.756001,24.450001,23.525333,23.564667,23.564667,145633500
1985,2018-11-20,22.783333,23.32,22.236668,23.166,23.166,120070500
1986,2018-11-21,23.466667,23.540001,22.493334,22.546,22.546,70302000
1987,2018-11-23,22.290001,22.5,21.703333,21.722,21.722,63039000
1988,2018-11-26,21.666668,23.081333,21.666668,23.066668,23.066668,119881500
1989,2018-11-27,22.67,23.130667,22.366667,22.927999,22.927999,95374500
1990,2018-11-28,23.066,23.218666,22.813999,23.191334,23.191334,61914000
1991,2018-11-29,23.133333,23.166668,22.636667,22.744667,22.744667,46210500
1992,2018-11-30,22.788668,23.440001,22.550667,23.365334,23.365334,84436500
1993,2018-12-03,24.0,24.4,23.466667,23.899332,23.899332,124597500
1994,2018-12-04,23.736668,24.578667,23.466667,23.98,23.98,126928500
1995,2018-12-06,23.733999,24.492001,23.384001,24.204,24.204,117637500
1996,2018-12-07,24.6,25.299334,23.843332,23.864668,23.864668,172668000
1997,2018-12-10,24.0,24.398666,23.541332,24.343332,24.343332,99202500
1998,2018-12-11,24.660667,24.811333,24.015333,24.450666,24.450666,94632000
1999,2018-12-12,24.628,24.794001,24.344,24.440001,24.440001,75405000
2000,2018-12-13,24.676666,25.162666,24.450001,25.119333,25.119333,110488500
2001,2018-12-14,25.0,25.191334,24.288668,24.380667,24.380667,95064000
2002,2018-12-17,24.133333,24.379999,22.925333,23.228001,23.228001,115110000
2003,2018-12-18,23.369333,23.436666,22.246,22.468666,22.468666,106500000
2004,2018-12-19,22.506666,23.134001,21.982668,22.198,22.198,124113000
2005,2018-12-20,21.803333,22.019333,20.791332,21.025333,21.025333,136078500
2006,2018-12-21,21.16,21.564667,20.829332,21.318001,21.318001,120252000
2007,2018-12-24,20.9,20.966667,19.68,19.692667,19.692667,83398500
2008,2018-12-26,20.0,21.798,19.606001,21.739332,21.739332,122446500
2009,2018-12-27,21.322666,21.478001,20.1,21.075333,21.075333,128626500
2010,2018-12-28,21.540001,22.416,21.227333,22.257999,22.257999,149085000
2011,2018-12-31,22.519333,22.614,21.684,22.186666,22.186666,94534500
2012,2019-01-02,20.406668,21.008667,19.92,20.674667,20.674667,174879000
2013,2019-01-03,20.466667,20.626667,19.825333,20.024,20.024,104478000
2014,2019-01-04,20.4,21.200001,20.181999,21.179333,21.179333,110911500
2015,2019-01-07,21.448,22.449333,21.183332,22.330667,22.330667,113268000
2016,2019-01-08,22.797333,22.934,21.801332,22.356667,22.356667,105127500
2017,2019-01-09,22.366667,22.9,22.098,22.568666,22.568666,81493500
2018,2019-01-10,22.293333,23.025999,22.119333,22.997999,22.997999,90846000
2019,2019-01-11,22.806,23.227333,22.584667,23.150667,23.150667,75586500
2020,2019-01-14,22.825333,22.833332,22.266666,22.293333,22.293333,78709500
2021,2019-01-15,22.333332,23.253332,22.299999,22.962,22.962,90849000
2022,2019-01-16,22.985332,23.466667,22.9,23.07,23.07,70375500
2023,2019-01-17,23.080667,23.433332,22.943333,23.153999,23.153999,55150500
2024,2019-01-18,21.533333,21.808666,19.982,20.150667,20.150667,362262000
2025,2019-01-22,20.321333,20.533333,19.700001,19.927999,19.927999,181000500
2026,2019-01-23,19.5,19.633333,18.779333,19.172667,19.172667,187950000
2027,2019-01-24,18.868668,19.578667,18.618668,19.434,19.434,120183000
2028,2019-01-25,19.625999,19.901333,19.303333,19.802668,19.802668,108744000
2029,2019-01-28,19.527332,19.830667,19.183332,19.758667,19.758667,96349500
2030,2019-01-29,19.684668,19.903999,19.453333,19.830667,19.830667,69325500
2031,2019-01-30,20.030001,20.6,19.899332,20.584667,20.584667,168754500
2032,2019-01-31,20.066668,20.770666,19.6,20.468,20.468,188538000
2033,2019-02-01,20.361334,21.073334,20.233334,20.813999,20.813999,109251000
2034,2019-02-04,20.865334,21.02,20.125334,20.859333,20.859333,110281500
2035,2019-02-05,20.832666,21.496,20.816668,21.423332,21.423332,101142000
2036,2019-02-06,21.306,21.615999,21.041332,21.148001,21.148001,75577500
2037,2019-02-07,20.886667,20.98,20.200001,20.500668,20.500668,97809000
2038,2019-02-08,20.455334,20.496668,19.9,20.386667,20.386667,87663000
2039,2019-02-11,20.773333,21.24,20.700001,20.856001,20.856001,106945500
2040,2019-02-12,21.08,21.212667,20.641333,20.787333,20.787333,82764000
2041,2019-02-13,20.823334,20.85,20.371332,20.544666,20.544666,77124000
2042,2019-02-14,20.225332,20.451332,20.066668,20.251333,20.251333,78012000
2043,2019-02-15,20.299999,20.533333,20.26,20.525333,20.525333,58573500
2044,2019-02-19,20.437332,20.769333,20.364668,20.375999,20.375999,62526000
2045,2019-02-20,20.294001,20.42,19.933332,20.170668,20.170668,107131500
2046,2019-02-21,20.120667,20.216,19.366667,19.415333,19.415333,133638000
2047,2019-02-22,19.632668,19.766666,19.473333,19.647333,19.647333,86109000
2048,2019-02-25,19.860666,20.193333,19.799999,19.917999,19.917999,99397500
2049,2019-02-26,19.481333,20.134001,19.251333,19.857332,19.857332,128737500
2050,2019-02-27,20.118668,21.086666,20.036667,20.982668,20.982668,167758500
2051,2019-02-28,21.261333,21.333332,20.720667,21.325333,21.325333,157810500
2052,2019-03-01,20.462667,20.475332,19.459999,19.652666,19.652666,343671000
2053,2019-03-04,19.874666,19.933332,18.851999,19.024,19.024,256452000
2054,2019-03-05,18.799999,18.933332,18.006666,18.436001,18.436001,281470500
2055,2019-03-06,18.431999,18.767332,18.292667,18.416,18.416,155032500
2056,2019-03-07,18.589333,18.98,18.283333,18.439333,18.439333,141637500
2057,2019-03-08,18.460667,19.039333,18.392668,18.942667,18.942667,132294000
2058,2019-03-11,18.901333,19.418667,18.700001,19.394667,19.394667,110884500
2059,2019-03-12,19.099333,19.204666,18.737333,18.890667,18.890667,112561500
2060,2019-03-13,18.926666,19.466,18.846666,19.264,19.264,102670500
2061,2019-03-14,19.496668,19.692667,19.219334,19.330667,19.330667,106551000
2062,2019-03-15,18.900667,18.914667,18.293333,18.362,18.362,221782500
2063,2019-03-18,18.4,18.536667,17.82,17.966,17.966,154215000
2064,2019-03-19,17.833332,18.219999,17.563999,17.831333,17.831333,177009000
2065,2019-03-20,17.979334,18.331333,17.753332,18.24,18.24,103623000
2066,2019-03-21,18.173332,18.43,17.896667,18.268,18.268,89206500
2067,2019-03-22,18.172001,18.186666,17.6,17.635332,17.635332,131184000
2068,2019-03-25,17.313999,17.545334,16.964001,17.361334,17.361334,153225000
2069,2019-03-26,17.629333,18.017332,17.628668,17.851334,17.851334,110263500
2070,2019-03-27,17.916668,18.358,17.878668,18.322001,18.322001,131688000
2071,2019-03-28,18.477333,18.688667,18.34,18.574667,18.574667,101611500
2072,2019-03-29,18.58,18.677334,18.299999,18.657333,18.657333,89869500
2073,2019-04-01,18.841333,19.280001,18.752001,19.278667,19.278667,121656000
2074,2019-04-02,19.219999,19.296,18.925333,19.058666,19.058666,82183500
2075,2019-04-03,19.154667,19.744667,19.144667,19.454,19.454,118791000
2076,2019-04-04,17.459333,18.08,17.372667,17.851999,17.851999,355810500
2077,2019-04-05,17.990667,18.406668,17.740667,18.330667,18.330667,195574500
2078,2019-04-08,18.512667,18.743999,18.029333,18.213333,18.213333,156156000
2079,2019-04-09,18.110001,18.333332,17.974001,18.153999,18.153999,88560000
2080,2019-04-10,18.449333,18.558666,18.192667,18.403999,18.403999,105919500
2081,2019-04-11,17.886667,18.033333,17.706667,17.894667,17.894667,147538500
2082,2019-04-12,18.014668,18.129999,17.788668,17.846666,17.846666,101190000
2083,2019-04-15,17.908667,17.925333,17.242001,17.758667,17.758667,150579000
2084,2019-04-16,17.716667,18.333332,17.648001,18.224001,18.224001,109093500
2085,2019-04-17,18.316668,18.319332,17.902666,18.082001,18.082001,76897500
2086,2019-04-18,18.082001,18.322666,17.983334,18.217333,18.217333,88144500
2087,2019-04-22,17.933332,17.978666,17.498667,17.516666,17.516666,182206500
2088,2019-04-23,17.343332,17.706667,17.049999,17.593332,17.593332,164158500
2089,2019-04-24,17.59,17.688,17.200001,17.243999,17.243999,160912500
2090,2019-04-25,17.0,17.266666,16.404667,16.508667,16.508667,327741000
2091,2019-04-26,16.433332,16.445333,15.408667,15.676,15.676,335410500
2092,2019-04-29,15.724,16.265333,15.478,16.098,16.098,250717500
2093,2019-04-30,16.137333,16.280666,15.8,15.912667,15.912667,141969000
2094,2019-05-01,15.923333,16.0,15.433333,15.600667,15.600667,160566000
2095,2019-05-02,16.368,16.475332,15.848,16.273333,16.273333,272389500
2096,2019-05-03,16.257334,17.107332,16.232668,17.002001,17.002001,355602000
2097,2019-05-06,16.667999,17.223333,16.566668,17.022667,17.022667,162508500
2098,2019-05-07,17.120001,17.147333,16.34,16.470667,16.470667,151971000
2099,2019-05-08,16.462667,16.706667,16.280001,16.322666,16.322666,92646000
2100,2019-05-09,16.133333,16.245333,15.796,16.132,16.132,100671000
2101,2019-05-10,15.983333,16.132668,15.734667,15.968,15.968,105124500
2102,2019-05-13,15.467333,15.498,14.966667,15.134,15.134,162522000
2103,2019-05-14,15.286667,15.633333,15.2,15.487333,15.487333,108786000
2104,2019-05-15,15.288,15.496,15.016667,15.463333,15.463333,109440000
2105,2019-05-16,15.299333,15.4,15.1,15.222,15.222,112249500
2106,2019-05-17,14.797333,14.816,13.928,14.068667,14.068667,266800500
2107,2019-05-20,13.52,13.733333,13.016667,13.690667,13.690667,307893000
2108,2019-05-21,13.184,13.826667,13.069333,13.672,13.672,270058500
2109,2019-05-22,13.273333,13.596,12.785333,12.848667,12.848667,280278000
2110,2019-05-23,12.956,13.298,12.414667,13.032667,13.032667,398206500
2111,2019-05-24,13.322,13.332,12.583333,12.708667,12.708667,212049000
2112,2019-05-28,12.746667,13.0,12.523333,12.58,12.58,154693500
2113,2019-05-29,12.473333,12.826,12.336,12.657333,12.657333,179529000
2114,2019-05-30,12.583333,12.817333,12.468,12.548,12.548,118897500
2115,2019-05-31,12.34,12.661333,12.273333,12.344,12.344,156100500
2116,2019-06-03,12.367333,12.445333,11.799333,11.931333,11.931333,195966000
2117,2019-06-04,12.073333,12.932,11.974,12.906667,12.906667,207112500
2118,2019-06-05,13.245333,13.418667,12.79,13.106,13.106,202662000
2119,2019-06-06,13.629333,14.066667,13.453333,13.73,13.73,303633000
2120,2019-06-07,13.666667,14.056,13.566667,13.633333,13.633333,240052500
2121,2019-06-10,14.016667,14.462667,13.934,14.192,14.192,158775000
2122,2019-06-11,14.609333,14.726667,14.233333,14.473333,14.473333,174802500
2123,2019-06-12,14.863333,14.892,13.933333,13.950667,13.950667,227962500
2124,2019-06-13,14.025333,14.326667,13.834,14.260667,14.260667,122524500
2125,2019-06-14,14.083333,14.443333,14.026667,14.328,14.328,111501000
2126,2019-06-17,14.365333,15.133333,14.284667,15.002,15.002,184752000
